TR:IB012:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.903429436377562,0.988815574183628,0,0.724977074818896,0.0230467071867331,0.460448729686322,0.838169450806626,0,0.924083824420089,0.972084594285952,0.831258180661558,0.966447558474391,0.970421289139734,0.376614157092298,0,0,0.804684789400176
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.38008804703906,0.5,0,0.579121673332546,0,0.426134496550706,0.459624244782419,0,0.54241244053535,0.307714352433099,0.060479954586779,0.429967433101013,0.5,0.5,0,0,0.601456318503199
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.87253795416511,0,0,0.5,0.663399871704304,0.5,0.455995152951103,0,0.301918169513796,0.81393360234521,0.761426601512262,0,0,0.477506083780642,0,0,0.96396102233882
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.639009778742767,0.80432762583014,0,0.416793287642495,0,0,0,0,0.625585369864864,0,0.313212321101416,0,0,0.609281191000619,0,0,0.5
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.569951897922012,0,0,0.614261868537858,0,0.652786417926511,0.486734332246423,0,0,0.5,0,0,0.366956960408787,0,0,0,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.602963405769791,0.369847941451787,0,0,0.578891463522811,0.495991217406889,0,0,0.994910323810488,0.175254368913441,0.985821953772669,0.5,0.230706143447309,0.401345330869998,0,0,0.644134164645052
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.821811922580686,0.641213560766136,0,0,0.689057896653468,0.637700450773629,0,0,0.974915627662988,0,0.8521289781335,0.679542103591037,0.230706143447309,0.638105429183003,0,0,0.661668071479973
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.749626015997026,0.986906909076274,0,0.643444591937786,0,0,0.845046987511575,0,0.90072064230057,0.897070594515656,0.483836636532965,0,0,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.427265376208761,0.985326032937341,0,0.829735864582003,0,0.586296476423216,0.857085789757565,0,0.89335864659365,0.918373378556913,0.858321653478377,0.881182701300314,0.791598647600419,0.578327786342404,0,0,0.181837603932998
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0088787616865293,0,0,0.741265283031669,NA,0,0.363202700774759,0,0.0301493292678443,0.785251183205699,0,0,0,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.0964675322046312,0,0.370535316958881,0.406460116405938,0.450967288995733,0.5,0,0.986761916027969,0.4591987560469,0.993817412976494,0.699564716591355,0.559251578522968,0.439837862199514,0,0,0.353617705056715
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.688736648714315,0.1383308777208,0,0.751358755742715,0.888566134825043,0.969634326185778,0.796108461194202,0,0,0.697642666824065,0,0.816077863297867,0.565235418601502,0.741134458239858,0,0,0.3568139490704
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.686662574881177,0.964863149671776,0,0,0.874363414216479,0.921471419844288,0.909792661000486,0,0,0.0465839048295163,0.5,0.986906782505069,0.983473040288926,0.944488501345659,0,0,0.798284294374607
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.887197224632018,0,0,0,0.803712762322777,0,0.923627836717526,0,0.5,0,0.654497324649707,0,0.835319124589944,0.26282883048437,0,0,0.843891248423574
