TR:IB064:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.0235780503016847,0.41122015630677,0,NA,0,0.5,0,0.969841863816319,0.459066594296942,0,0,0,0.764010037900652,0.192754432916723,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0.791967189250587,0,0.469400407730188,0.281522743128018,0.390416942262215,0,0.880702694693282,0.992972212057193,0.5,0.5,0,0.334353249622117,0.665743857075807,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.378379834716475,0.5,0.531170709835747,0.763201824789662,0,0.874419869085833,0.739648592697357,0.864680451470615,0,0.5,0.361061594497991,0.790631625669411,0.768878807692687,0,0.5,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.936628363797595,0.964315737973737,1,0.268954677524815,0,0.824323372302486,0.780632178403557,0.91735566041091,0,0.0151024223905457,0.714244205485429,0.963950728305603,0.955098374041498,0,0,0.0501555307208953,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.953832306056291,0.663517852373808,0.00847558319340802,0.0521452875842416,0,0,0.85711245252512,0,0,0,0.959924597358349,0.779973267962005,0.881157351230912,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.481251844567719,0.987597505239736,0.038002378409541,0.271088770034006,0,0.143897018837648,0.78003735452961,0.9497617315342,0,0.993533994434053,0.987702294328859,0.869396778997438,0.877273847674814,0,0.992963598454435,0.972589243063571,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.74588821216515,0.893776694482647,0.0841365488510064,0.909132558341131,0,0.847461215213644,0.788510020433083,0.933459874952192,0,0.963608135005191,0.83204076746893,0.927987735166999,0.917162595896466,0,0.969090223400526,0.863505197949138,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.0813313221065017,0.587157630138886,0,0.0529857750148719,0.632011094505161,0.856685461409249,0,0.959575823917867,0.579939715415461,0.248667483430755,0.289026109894336,0,0.85224750663441,0.543182475428451,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.41306604481451,0.854457795894416,0.5,0.17690784241056,0,0.659330107681315,0.840041759536003,0.976286760919751,0,0.900422103226071,0.342358110900474,0.867164215987839,0.843949315124695,0,0.911785779454995,0.877708838139853,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.276349461177103,0.0571538977834044,0.869098397264768,0,0.489322728735149,0.5,0.749020238062888,0,0.947323166773177,0.5,0.323874197090085,0.225675609574655,0,0.775532591630467,0.757127342877974,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.609652868780075,0.806358729554912,0.303554455825968,0.674733218022934,0,0.764447119993417,0.112016274005835,0.0438112188747462,0,0,0.46961954464538,0.498077641711407,0.24630602805026,0,0.0217558976823189,0.428939435193145,0
